title;slug;topCategoryName;origin;price_unit;price
Café en grains Honduras Classico CAFE ROYAL;cafe;Epicerie sucrée;;22.25;22.25
Café en grains  Qualita Oro 100% arabica intensité 5  LAVAZZA;cafe;Grands formats;;17.05;17.05
Café en grains  Voix de la Terre Bio Planet 100% arabica intensité 6  LAVAZZA;cafe;Bio et Ecologie;;18.78;9.39
Café en grains  Espresso Maestro Bio intensité 9  LAVAZZA;cafe;Bio et Ecologie;;21.69;21.69
Café en grains  Espresso 100% arabica intensité 10  CARTE NOIRE;cafe;Epicerie sucrée;;19.85;19.85
Café en grains  Secrets de Nature Catuai & Romex intensité 7  CARTE NOIRE;cafe;Epicerie sucrée;;20.75;20.75
Café en grains  Voix de la Terre Bio Cuba intensité 7  LAVAZZA;cafe;Epicerie sucrée;;19.98;9.99
Café en grains  Tales of Napoli intensité 9  LAVAZZA;cafe;Epicerie sucrée;;21.00;5.25
Café en grains Bio Intense CARTE NOIRE;cafe;Epicerie sucrée;;19.05;19.05
Café en grains Cuvée de Caractère CARTE NOIRE;cafe;Epicerie sucrée;;20.78;10.39
Café en grains  Classique 100% arabica intensité 7  CARTE NOIRE;cafe;Epicerie sucrée;;19.00;4.75
Café en grains  Colombia intensité 7  STARBUCKS;cafe;Epicerie sucrée;;24.64;11.09
Café en grains familial GRAND'MERE;cafe;Epicerie sucrée;;10.69;10.69
Café en Grains Maranello Passione Rossa Intensité 10 L'OR ESPRESSO;cafe;Epicerie sucrée;;21.67;9.75
Café en grains intensité 10 L'OR;cafe;Epicerie sucrée;;16.85;16.85
Café moulu  d'Ethiopie CARREFOUR SENSATION;cafe;Epicerie sucrée;;13.56;3.39
Café moulu SAN MARCO;cafe;Epicerie sucrée;;17.85;13.39
Café moulu  corsé intensité 3  CARREFOUR EXTRA;cafe;Epicerie sucrée;;11.30;5.65
Café moulu Colombie CARREFOUR SENSATION;cafe;Epicerie sucrée;;14.76;3.69
Café moulu  corsé intensité 3  CARREFOUR EXTRA;cafe;Epicerie sucrée;;11.40;2.85
Café moulu Tradition CARREFOUR CLASSIC';cafe;Epicerie sucrée;;9.09;9.09
Café moulu doux CARREFOUR EXTRA;cafe;Epicerie sucrée;;9.58;4.79
Café moulu décaféiné 100% Arabica CARREFOUR EXTRA;cafe;Epicerie sucrée;;13.40;3.35
Café bio  bio  doux 100% Arabica  CARREFOUR BIO;cafe;Bio et Ecologie;;16.60;4.15
Café  moulu équilibré Bio CARREFOUR BIO;cafe;Bio et Ecologie;;15.40;3.85
Café moulu  pur arabica intensité 3  CARREFOUR EXTRA;cafe;Epicerie sucrée;;11.25;11.25
Café moulu  pur arabica Bio Amérique Latine  CARREFOUR BIO;cafe;Bio et Ecologie;;15.80;3.95
Café moulu 100% arabica intensité 3  CARREFOUR EXTRA;cafe;Epicerie sucrée;;11.98;5.99
Café moulu Douceur Intense 100% arabica CARTE NOIRE;cafe;Epicerie sucrée;;15.10;7.55
Café moulu  Bio 100% arabica intensité 5  CARTE NOIRE;cafe;Bio et Ecologie;;18.10;9.05
Café moulu  Décaféiné 100% arabica Honduras Pérou intensité 7  CARTE NOIRE;cafe;Epicerie sucrée;;17.10;8.55
Café moulu  Classique 100% arabica intensité 7  CARTE NOIRE;cafe;Epicerie sucrée;;16.60;4.15
Café moulu familial GRAND'MERE;cafe;Epicerie sucrée;;10.36;2.59
Café moulu  intense 100% Arabica intensité 7 L'OR;cafe;Epicerie sucrée;;15.19;11.39
Café moulu goût Italien MALONGO;cafe;Epicerie sucrée;;18.20;4.55
Café Costa Costa Rica CARREFOUR;cafe;Epicerie sucrée;;15.96;3.99
Café moulu classic déca  CARREFOUR;cafe;Epicerie sucrée;;11.00;2.75
Café moulu corsé CARREFOUR EXTRA;cafe;Epicerie sucrée;;10.58;5.29
Café moulu  doux intensité 1  CARREFOUR EXTRA;cafe;Epicerie sucrée;;12.60;3.15
Café moulu pur arabica CARREFOUR;cafe;Epicerie sucrée;;10.78;5.39
Café moulu  décaféiné;cafe;Epicerie sucrée;;10.76;2.69
Café moulu robusta SIMPL;cafe;Epicerie sucrée;;8.15;8.15
Café moulu robusta SIMPL;cafe;Epicerie sucrée;;8.20;2.05
Café moulu décaféiné 100% arabica CARREFOUR BIO;cafe;Bio et Ecologie;;17.00;4.25
Café moulu Express MALONGO;cafe;Epicerie sucrée;;16.50;8.25
Café moulu bio décaféiné MALONGO;cafe;Bio et Ecologie;;22.36;5.59
Café moulu MALONGO;cafe;Epicerie sucrée;;18.20;4.55
Café moulu MALONGO;cafe;Epicerie sucrée;;17.90;8.95
Café moulu absolu L'OR;cafe;Epicerie sucrée;;15.58;7.79
Café moulu intense L'OR;cafe;Epicerie sucrée;;14.10;7.05
Café moulu doux L'OR;cafe;Epicerie sucrée;;14.98;7.49
Café moulu  décafeiné 100% Arabica intensité 7 L'OR;cafe;Epicerie sucrée;;15.16;3.79
Café moulu  supremo intensité 8  SAN MARCO;cafe;Epicerie sucrée;;18.90;9.45
Café moulu pur arabica SAN MARCO;cafe;Epicerie sucrée;;18.30;9.15
Café moulu Arôme Exquis MEO;cafe;Produits régionaux et locaux;;7.95;7.95
Café moulu L'Original Bio MEO;cafe;Bio et Ecologie;;16.30;8.15
Café Moulu bio Ethiopie Pur arabica  ALTER ECO;cafe;Bio et Ecologie;;16.50;4.29
Café moulu  Espresso Italiano Classico 100% arabica intensité 5  LAVAZZA;cafe;Epicerie sucrée;;16.50;8.25
Café Moulu Espresso Barista Intenso LAVAZZA;cafe;Epicerie sucrée;;17.98;8.99
Café moulu  Qualita Oro 100% arabica intensité 5  LAVAZZA;cafe;Epicerie sucrée;;14.70;7.35
Café moulu  Il Mattino intensité 10  LAVAZZA;cafe;Epicerie sucrée;;8.76;2.19
Café moulu  Il Mattino intensité 10  LAVAZZA;cafe;Epicerie sucrée;;8.25;8.25
Café moulu  Classique 100% arabica CARTE NOIRE;cafe;Epicerie sucrée;;16.50;8.25
Café moulu  Classique 100% arabica CARTE NOIRE;cafe;Epicerie sucrée;;15.67;11.75
Café moulu Bahia Brésil 100% arabica JACQUES VABRE;cafe;Epicerie sucrée;;15.00;3.75
Café moulu Popayan Colombie 100% arabica JACQUES VABRE;cafe;Epicerie sucrée;;15.40;3.85
Café moulu doux VELOURS NOIR;cafe;Epicerie sucrée;;14.70;7.35
Café moulu Kitalé Kenya 100% arabica JACQUES VABRE;cafe;Epicerie sucrée;;15.00;3.75
Café moulu familial GRAND'MERE;cafe;Epicerie sucrée;;9.99;9.99
Café moulu 0.0 SATI;cafe;Epicerie sucrée;;13.80;3.45
Café moulu franc intense CAFE SATI;cafe;Produits régionaux et locaux;;11.95;11.95
Café moulu Heure Exquise CAFE SATI;cafe;Produits régionaux et locaux;;16.70;8.35
Café moulu Les Purs Matins allégé pur arabica bio MALONGO;cafe;Bio et Ecologie;;18.76;4.69
Café moulu goût italien MALONGO;cafe;Epicerie sucrée;;17.30;8.65
Café moulu MALONGO;cafe;Epicerie sucrée;;21.00;5.25
Café moulu Mexique el triunfo Bio MALONGO;cafe;Epicerie sucrée;;23.56;5.89
Café moulu  intense intensité 7 L'OR;cafe;Epicerie sucrée;;15.56;3.89
Café moulu  doux intensité 5 L'OR;cafe;Epicerie sucrée;;15.56;3.89
Café moulu intense CAFE BRESILIA;cafe;Produits régionaux et locaux;;11.16;2.79
Café moulu pur arabica blond CAFE BRESILIA;cafe;Produits régionaux et locaux;;15.40;3.85
Café moulu 100% arabica CAFE BRESILIA;cafe;Produits régionaux et locaux;;14.36;3.59
Café moulu décaféiné CAFE BRESILIA;cafe;Produits régionaux et locaux;;13.80;3.45
Café moulu suprémo n°8 SAN MARCO;cafe;Epicerie sucrée;;17.68;13.26
Café moulu  Espresso intensité 9  SEGAFREDO ZANETTI;cafe;Epicerie sucrée;;15.10;7.55
Café moulu  Intenso intensité 9 SAN MARCO;cafe;Epicerie sucrée;;18.50;9.25
Café moulu pur arabica SAN MARCO;cafe;Epicerie sucrée;;19.40;4.85
Café moulu L'Original Bio pur Arabica MEO;cafe;Produits régionaux et locaux;;16.36;4.09
Café moulu Espresso MEO;cafe;Epicerie sucrée;;15.25;15.25
Café moulu Intense Bio MEO;cafe;Bio et Ecologie;;17.58;8.79
Café moulu moka Ethiopie MEO;cafe;Epicerie sucrée;;15.98;7.99
Café moulu excellence MEO;cafe;Epicerie sucrée;;13.98;6.99
Café moulu Dégustation MEO;cafe;Produits régionaux et locaux;;15.56;3.89
Café moulu Gastronomique MEO;cafe;Produits régionaux et locaux;;11.96;2.99
Café moulu Décaféiné MEO;cafe;Produits régionaux et locaux;;15.96;3.99
Café moulu Dégustation MEO;cafe;Produits régionaux et locaux;;11.98;5.99
Café moulu Gastronomique MEO;cafe;Produits régionaux et locaux;;13.38;6.69
Café moulu  Dégustation pur Arabica MEO;cafe;Produits régionaux et locaux;;14.70;7.35
Café moulu CORSICA;cafe;Epicerie sucrée;;13.20;3.3
Café moulu  grands crus d'Arabicas  CORSICA;cafe;Epicerie sucrée;;20.60;5.15
Café moulu familial goût subtil CORSICA;cafe;Epicerie sucrée;;7.45;7.45
Café moulu CORSICA;cafe;Epicerie sucrée;;13.99;13.99
Café moulu décaféiné CORSICA;cafe;Epicerie sucrée;;17.00;4.25
Café moulu Espresso percolateur FOLLIET;cafe;Produits régionaux et locaux;;17.96;4.49
Café moulu doux FOLLIET;cafe;Produits régionaux et locaux;;17.96;4.49
Café moulu Vénitien RAS D'AMHARA;cafe;Produits régionaux et locaux;;14.76;3.69
Café moulu  à l'ancienne  FOLLIET;cafe;Produits régionaux et locaux;;20.36;5.09
Café moulu  bio Pérou Tingo Maria pur arabica intensité 7 LOBODIS;cafe;Epicerie sucrée;;21.00;5.25
Café moulu bio Bolivie Villa Oriente pur arabica LOBODIS;cafe;Bio et Ecologie;;22.36;5.59
Café moulu  bio Ethiopie Langani pur arabica intensité 8 LOBODIS;cafe;Bio et Ecologie;;23.00;5.75
Café moulu  Moka d'Ethiopie intensité 4 CAFE LAUNAY;cafe;Produits régionaux et locaux;;11.96;2.99
Café moulu  100% Arabica Le élicieux Maragogype intensité 1 COIC CAFES;cafe;Produits régionaux et locaux;;21.00;5.25
Café moulu  100% arabica décaféiné intensité 2  COIC CAFES;cafe;Produits régionaux et locaux;;18.60;4.65
Café moulu moka CAFE DU CH'TI;cafe;Produits régionaux et locaux;;20.36;5.09
Café moulu du Pérou bio CAFE DU CH'TI;cafe;Produits régionaux et locaux;;21.00;5.25
Café moulu  Brésil intensité 6 LE  LE BONIFIEUR;cafe;Produits régionaux et locaux;;15.80;3.95
Café moulu  Colombie intensité 9  LE BONIFIEUR;cafe;Produits régionaux et locaux;;15.80;3.95
Café moulu  Ethiopie intensité 8  LE BONIFIEUR;cafe;Produits régionaux et locaux;;15.80;3.95
Café moulu mélange maison TORREFACTION DES ALPES;cafe;Produits régionaux et locaux;;18.76;4.69
Café moulu pur arabica TORREFACTION DES ALPES;cafe;Produits régionaux et locaux;;17.40;4.35
Café moulu Moka TORREFACTION DES ALPES;cafe;Produits régionaux et locaux;;16.76;4.19
Café moulu TORREFACTION DES ALPES;cafe;Epicerie sucrée;;18.60;4.65
Café moulu  l'amateur  LE TEMPS DES CERISES;cafe;Produits régionaux et locaux;;13.80;3.45
Café Moulu bio Pur arabica NATURELA;cafe;Bio et Ecologie;;13.98;6.99
Café Moulu bio Pur arabica NATURELA;cafe;Bio et Ecologie;;12.99;12.99
Café Moulu bio Pur arabica NATURELA;cafe;Bio et Ecologie;;14.76;3.69
Café Moulu bio Moka Ethiopie Pur arabica NATURELA;cafe;Bio et Ecologie;;15.96;3.99
Café Moulu bio Pérou Pur arabica  ALTER ECO;cafe;Bio et Ecologie;;16.50;4.29
Café Moulu bio Mexique Pur arabica  ALTER ECO;cafe;Bio et Ecologie;;16.50;4.29
Café Moulu bio Guatemala Pur arabica  ALTER ECO;cafe;Bio et Ecologie;;16.50;4.29
Café Moulu bio Intense  ALTER ECO;cafe;Bio et Ecologie;;15.80;3.95
Café Moulu bio Équilibré  ALTER ECO;cafe;Bio et Ecologie;;15.00;3.75
Café Moulu bio Ethiopie Pur arabica  ALTER ECO;cafe;Epicerie sucrée;;16.38;8.19
Café moulu Saveur des Îles SAVINA;cafe;Produits régionaux et locaux;;12.80;3.2
Café moulu Saveur Noire SAVINA;cafe;Produits régionaux et locaux;;13.92;3.48
Café moulu Le SaintMarc SAVINA;cafe;Produits régionaux et locaux;;15.00;3.75
Café moulu arôme tradition;cafe;Produits régionaux et locaux;;19.56;4.89
Café moulu Espresso HENRY BLANC;cafe;Epicerie sucrée;;15.40;3.85
Café Moulu Pur Arabica Equateur Bio ETHIQUABLE;cafe;Bio et Ecologie;;17.56;4.39
Café Moulu Pur Arabica Honduras Bio ETHIQUABLE;cafe;Bio et Ecologie;;17.96;4.49
Café Moulu Pur Arabica Pérou Bio ETHIQUABLE;cafe;Bio et Ecologie;;18.76;4.69
Café Moulu Pur Arabica Colombie Bio ETHIQUABLE;cafe;Bio et Ecologie;;19.80;4.95
Café Moulu Pur Arabica Equateur Bio ETHIQUABLE;cafe;Bio et Ecologie;;17.30;8.65
Café Moulu Pur Arabica Perou Bio ETHIQUABLE;cafe;Bio et Ecologie;;17.50;8.75
Café Moulu Pur Arabica Bolivie Bio ETHIQUABLE;cafe;Bio et Ecologie;;16.36;4.09
Café Moulu Pur Arabica Moka Ethiopie Bio ETHIQUABLE;cafe;Bio et Ecologie;;18.20;4.55
Café Moulu Décaféiné Sans Solvant Ethiopie Bio ETHIQUABLE;cafe;Bio et Ecologie;;22.76;5.69
Café moulu sélection LES CAFES GAILLARD;cafe;Epicerie sucrée;;16.60;4.15
Café moulu Italien LES CAFES GAILLARD;cafe;Epicerie sucrée;;16.60;4.15
Café moulu Moka CAFES GAILLARD;cafe;Epicerie sucrée;;16.60;4.15
Café moulu  intense filtre 100% Arabica intensité 10  LE GASCON;cafe;Produits régionaux et locaux;;12.20;3.05
Café moulu  filtre crémeux 100% Arabica intensité 9  LE GASCON;cafe;Produits régionaux et locaux;;14.20;3.55
Café moulu expresso crémeux LE GASCON;cafe;Produits régionaux et locaux;;14.20;3.55
Café moulu  Prestige filtre 100% Arabica intensité 7  LE GASCON;cafe;Produits régionaux et locaux;;18.36;4.59
Café moulu  Tradition filtre 100% Arabica intensité 8  LE GASCON;cafe;Produits régionaux et locaux;;17.80;4.45
Café moulu  Ethiopie intensité 10 CAFE JOYEUX;cafe;Epicerie sucrée;;21.80;5.45
Café moulu  Pérou intensité 8  CAFE JOYEUX;cafe;Epicerie sucrée;;21.80;5.45
Café moulu  intensité 3 MOVENPICK;cafe;Epicerie sucrée;;11.90;5.95
Café moulu Chevena DELTA CAFE;cafe;Epicerie sucrée;;15.96;3.99
Café moulu CAFFE CHICCO D'ORO;cafe;Epicerie sucrée;;17.98;8.99
Café moulu Espresso Italiano Classico 100% arabica LAVAZZA;cafe;Epicerie sucrée;;15.40;3.85
Café Moulu Espresso Barista Intenso LAVAZZA;cafe;Epicerie sucrée;;15.96;3.99
Café moulu Espresso ILLY;cafe;Epicerie sucrée;;25.00;6.25
Café moulu Espresso ILLY;cafe;Epicerie sucrée;;25.00;6.25
Café moulu Dégustation Café Grand ère CAFE GRAND' MERE;cafe;Epicerie sucrée;;12.18;6.09
Café moulu ristretto intensité 10 L'OR;cafe;Epicerie sucrée;;15.70;7.85
Café Soluble Spécial Filtre Original NESCAFE;cafe;Epicerie sucrée;;47.80;2.39
Café Soluble Nes NESCAFE;cafe;Epicerie sucrée;;27.25;5.45
Chicorée torréfiée en grains LEROUX;chicoree-torrefiee-en-grains-leroux;Epicerie sucrée;;4.52;2.35
Café soluble décaféiné CARREFOUR EXTRA;cafe;Epicerie sucrée;;47.00;2.35
Préparation pour boisson instantanée Cérécof GERBLE;preparation-pour-boisson-instantanee-cerecof-gerble;Epicerie sucrée;;36.40;4.55
Café soluble  espresso original  CARREFOUR EXTRA;cafe;Epicerie sucrée;;53.80;2.69
Chicorée café soluble SIMPL;cafe;Epicerie sucrée;;10.45;2.09
Cappuccino soluble   chocolat onctueux CARREFOUR;cappuccino-soluble-chocolat-onctueux-carrefour;Epicerie sucrée;;17.71;2.55
Café soluble Gold CARREFOUR EXTRA;cafe;Epicerie sucrée;;28.50;2.85
Café soluble Espresso CARREFOUR BIO;cafe;Epicerie sucrée;;44.90;4.49
Café Soluble Spécial Filtre L'Original Recharge NESCAFE;cafe;Epicerie sucrée;;34.33;5.15
Café Soluble Chicorée Original RICORE;cafe;Epicerie sucrée;;19.96;5.19
Café Soluble Caramel Latte STARBUCKS;cafe;Epicerie sucrée;;26.00;2.99
Cappuccino soluble   classique  MAXWELL HOUSE;cappuccino-soluble-classique-maxwell-house;Epicerie sucrée;;17.68;4.95
Café soluble qualité filtre MAXWELL HOUSE;cafe;Epicerie sucrée;;30.95;6.19
Chicorée soluble  nature  CARREFOUR CLASSIC';chicoree-soluble-nature-carrefour-classic;Epicerie sucrée;;18.50;1.85
Café Soluble Cinnamon Dolce Latte STARBUCKS;cafe;Epicerie sucrée;;25.45;2.99
Café Soluble Nes NESCAFE;cafe;Epicerie sucrée;;39.00;1.95
Chicorée café soluble CARREFOUR CLASSIC';cafe;Epicerie sucrée;;23.90;2.39
Café soluble décaféiné CARREFOUR;cafe;Epicerie sucrée;;42.90;4.29
Café soluble Espresso Original CARREFOUR EXTRA;cafe;Epicerie sucrée;;44.38;3.55
Cappuccino soluble   sticks goût caramel  CARREFOUR EXTRA;cappuccino-soluble-sticks-gout-caramel-carrefour-extra;Epicerie sucrée;;19.49;2.65
Cappuccino soluble   chocolat  CARREFOUR EXTRA;cappuccino-soluble-chocolat-carrefour-extra;Epicerie sucrée;;8.66;2.65
Cappuccino soluble   vanille CARREFOUR;cappuccino-soluble-vanille-carrefour;Epicerie sucrée;;20.76;2.99
Café soluble 100% arabica CARREFOUR BIO;cafe;Epicerie sucrée;;46.90;4.69
Café soluble CARREFOUR EXTRA;cafe;Epicerie sucrée;;41.80;2.09
Café Soluble 3en1 Café au lait sucré NESCAFE;cafe;Epicerie sucrée;;13.64;2.25
Café soluble qualité filtre MAXWELL HOUSE;cafe;Epicerie sucrée;;48.89;2.45
Café Soluble Chicorée aux céréales RICORE;cafe;Epicerie sucrée;;17.56;4.39
Cappuccino soluble   Original  NESCAFE;cappuccino-soluble-original-nescafe;Epicerie sucrée;;19.64;2.75
Café Soluble Chicorée au Lait RICORE;cafe;Epicerie sucrée;;13.88;5.55
Café Soluble Chicorée Original RICORE;cafe;Epicerie sucrée;;27.50;2.75
Café Soluble Spécial Filtre Original NESCAFE;cafe;Epicerie sucrée;;34.95;6.99
Café soluble décaféiné NESCAFE;cafe;Epicerie sucrée;;37.25;7.45
Café Soluble Sélection NESCAFE;cafe;Epicerie sucrée;;27.75;5.55
Café Soluble Sélection NESCAFE;cafe;Epicerie sucrée;;39.50;3.95
Chicorée nature soluble LEROUX;chicoree-nature-soluble-leroux;Epicerie sucrée;;20.75;4.15
Cappuccino soluble   Original  NESCAFE;cappuccino-soluble-original-nescafe;Epicerie sucrée;;15.68;4.39
Café Soluble Chicorée Original RICORE;cafe;Epicerie sucrée;;19.39;3.49
Café Soluble Chicorée Noir Intense RICORE;cafe;Epicerie sucrée;;28.71;6.89
Cappuccino soluble   Noisette  NESCAFE;cappuccino-soluble-noisette-nescafe;Epicerie sucrée;;18.48;4.99
Café Soluble Spécial Filtre Fine Créma NESCAFE;cafe;Epicerie sucrée;;59.90;5.99
Café Soluble Espresso Intenso NESCAFE;cafe;Epicerie sucrée;;48.74;5.79
Café Soluble Spécial Filtre Bio NESCAFE;cafe;Epicerie sucrée;;62.11;5.59
Café soluble Classique CARTE NOIRE;cafe;Epicerie sucrée;;58.90;5.89
Café soluble Classique CARTE NOIRE;cafe;Epicerie sucrée;;63.33;2.85
Café soluble Classique CARTE NOIRE;cafe;Epicerie sucrée;;53.12;7.65
Café soluble Classique CARTE NOIRE;cafe;Epicerie sucrée;;40.83;7.35
Cappuccino soluble   Viennois  NESCAFE;cappuccino-soluble-viennois-nescafe;Epicerie sucrée;;15.85;4.85
Café Soluble White Mocha STARBUCKS;cafe;Epicerie sucrée;;24.92;2.99
Cappuccino soluble   vanille  NESCAFE;cappuccino-soluble-vanille-nescafe;Epicerie sucrée;;16.99;4.69
Cappuccino soluble   Milka  MAXWELL HOUSE;cappuccino-soluble-milka-maxwell-house;Epicerie sucrée;;13.10;4.39
Café soluble qualité filtre décaféiné MAXWELL HOUSE;cafe;Epicerie sucrée;;56.67;2.55
Café soluble qualité filtre éco-recharge MAXWELL HOUSE;cafe;Epicerie sucrée;;28.61;5.15
Café Soluble Spécial Filtre Original NESCAFE;cafe;Epicerie sucrée;;44.90;4.49
Café Soluble Spécial Filtre Décaféiné NESCAFE;cafe;Epicerie sucrée;;51.90;5.19
Café Soluble Nes NESCAFE;cafe;Epicerie sucrée;;33.50;3.35
Café Soluble Espresso Original NESCAFE;cafe;Epicerie sucrée;;58.89;2.65
Café Soluble Sélection Décaféiné NESCAFE;cafe;Epicerie sucrée;;30.95;6.19
Chicorée liquide nature LEROUX;chicoree-liquide-nature-leroux;Epicerie sucrée;;14.60;3.65
Chicorée Soluble Nature Bio LEROUX;chicoree-soluble-nature-bio-leroux;Epicerie sucrée;;26.10;3.95
Café soluble chicorée Bio LEROUX;cafe;Epicerie sucrée;;26.30;3.99
Café soluble chicorée LEROUX;cafe;Epicerie sucrée;;29.95;5.99
Cacao soluble chicorée LEROUX;cacao-soluble-chicoree-leroux;Epicerie sucrée;;20.75;4.15
Chicorée instantanée Bio CHARLES VIGNON;chicoree-instantanee-bio-charles-vignon;Epicerie sucrée;;30.72;5.49
Café soluble corsé SIMPL;cafe;Epicerie sucrée;;21.75;4.35
Café soluble arôme riche SIMPL;cafe;Epicerie sucrée;;17.45;3.49
Cappuccino soluble   nature  CARREFOUR EXTRA;cappuccino-soluble-nature-carrefour-extra;Epicerie sucrée;;18.21;2.55
Cappuccino soluble   Classico  SIMPL;cappuccino-soluble-classico-simpl;Epicerie sucrée;;7.95;1.59
Cappuccino soluble   chocolate  SIMPL;cappuccino-soluble-chocolate-simpl;Epicerie sucrée;;7.25;1.45
Café Soluble bio Pur arabica ALTER ECO;cafe;Epicerie sucrée;;69.90;6.99
Café soluble cappuccino DOLCE VITA;cafe;Epicerie sucrée;;13.76;5.23
Café Soluble Spécial Filtre L'Original NESCAFE;cafe;Epicerie sucrée;;47.50;6.65
Café Soluble Espresso Intenso NESCAFE;cafe;Epicerie sucrée;;74.44;3.35
Café Soluble Espresso Original NESCAFE;cafe;Epicerie sucrée;;61.58;5.85
Cappuccino soluble   Choco Blanc  NESCAFE;cappuccino-soluble-choco-blanc-nescafe;Epicerie sucrée;;18.85;5.09
Cappuccino soluble   praline  NESCAFE;cappuccino-soluble-praline-nescafe;Epicerie sucrée;;17.53;4.89
Café soluble Classique CARTE NOIRE;cafe;Epicerie sucrée;;42.17;7.59
Cappuccino soluble   caramel beurre salé  NESCAFE;cappuccino-soluble-caramel-beurre-sale-nescafe;Epicerie sucrée;;20.11;5.25
