"Date";"title";"slug";"product_family";"origin";"price";"total_kg_co2";"total_kg_co2_farming";"total_kg_co2_processing";"total_kg_co2_packaging";"total_kg_co2_transport";"total_kg_co2_retail";"total_kg_co2_consumption"
"27/07/2023";"Noix de cajou grillées sans sel ajouté  CARREFOUR LE MARCHE";"noix-de-cajou-grillees-sans-sel-ajoute-carrefour-le-marche";"Fruits et Légumes";"VIET NAM";3.99;0.617;0.461;0.0;0.0564;0.0444;0.0074;0.0485
"26/10/2022";"Beurre Doux de Baratte C'EST QUI LE PATRON?!";"beurre-doux-de-baratte-c-est-qui-le-patron";"Crèmerie et Produits laitiers";"";3.39;1.98;1.82;0.0125;0.031;0.102;0.0101;0.0017
"07/09/2022";"Mélange  de raisins secs et de fruits secs  CARREFOUR BIO";"melange-de-raisins-secs-et-de-fruits-secs-carrefour-bio";"Fruits et Légumes";"FRANCE";3.19;0.102;0.034;0.0;0.0;0.057;0.0044;0.0065
"25/10/2022";"Biscuit amande cranberry GERBLE BIO";"biscuit-amande-cranberry-gerble-bio";"Bio et Ecologie";"";2.75;0.162;0.0879;0.0199;0.0318;0.02;0.0023;0.0
"15/06/2022";"Dessert glacé mochi chocolat MEI ASIA";"dessert-glace-mochi-chocolat-mei-asia";"Surgelés";"";5.49;1.42;1.2;0.0599;0.13;0.0199;0.0067;0.0
"16/05/2023";"Vin Rosé A.O.P. Côtes de Provence Bio LA CAVE D'AUGUSTIN FLORENT";"vin";"Boissons";"";6.09;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"17/12/2022";"Jus D'Orange Sans Pulpe INNOCENT";"jus-d-orange-sans-pulpe-innocent";"Fruits et Légumes";"";2.59;0.609;0.178;0.0001;0.0;0.34;0.0189;0.0725
"17/11/2024";"Gyoza Mandu Dorés aux Fruits de Mer et Epices MAISON DE COREE";"gyoza-mandu-dores-aux-fruits-de-mer-et-epices-maison-de-coree";"Surgelés";"";3.95;0.154;0.098;0.0001;0.0103;0.0394;0.0058;0.0
"31/12/2024";"Tablette de chocolat  90% cacao Bio CARREFOUR BIO";"tablette-de-chocolat-90-cacao-bio-carrefour-bio";"Epicerie sucrée";"";1.95;0.123;0.0665;0.0151;0.0241;0.0151;0.0018;0.0
"27/09/2024";"Vin Rosé de l'Union Européenne les Caves Vernaux CHAMPLURE";"vin";"Boissons";"";2.79;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"23/04/2022";"Bière Cherry 7.2% 8.6";"biere";"Boissons";"";1.99;0.674;0.04;0.137;0.311;0.165;0.0182;0.0034
"28/11/2024";"Pommes bicolores SIMPL";"pommes-bicolores-simpl";"Fruits et Légumes";"FRANCE";2.99;0.814;0.183;0.0002;0.0;0.522;0.0437;0.0644
"03/01/2024";"Vin blanc  Bouzeron";"vin";"Boissons";"";10.89;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"12/09/2024";"Café moulu  intense filtre 100% Arabica intensité 10  LE GASCON";"cafe";"Produits régionaux et locaux";"";3.05;0.159;0.109;0.0045;0.0323;0.0101;0.0002;0.0028
"13/06/2024";"Préparation Jus Citrons Verts Pressés ANDROS";"preparation-jus-citrons-verts-presses-andros";"Fruits et Légumes";"";2.99;0.764;0.194;0.0001;0.0;0.406;0.0255;0.138
"10/01/2024";"Yaourt Assortiment de Fruits DANONINO";"yaourt-assortiment-de-fruits-danonino";"Crèmerie et Produits laitiers";"";2.49;1.14;0.618;0.0912;0.253;0.148;0.0221;0.0041
"06/07/2022";"Salade laitue prête à consommer CARREFOUR";"salade-laitue-prete-a-consommer-carrefour";"Fruits et Légumes";"FRANCE";0.95;0.0805;0.0568;0.0009;0.0067;0.015;0.0011;0.0
"21/09/2023";"Bière Extra Forte 10,0% KOENIGSBIER";"biere";"Boissons";"";1.2;0.674;0.04;0.137;0.311;0.165;0.0182;0.0034
"21/06/2022";"Saumon Atlantique Fumé Elevé en Norvège PETIT NAVIRE";"saumon-atlantique-fume-eleve-en-norvege-petit-navire";"Viandes et Poissons";"";3.99;0.361;0.27;0.0018;0.0305;0.0554;0.0026;0.0004
"02/08/2022";"Salade de choux et carotte IZAKAYA";"salade-de-choux-et-carotte-izakaya";"Charcuterie et Traiteur";"FRANCE";2.5;0.396;0.0828;0.0001;0.0;0.262;0.0189;0.0323
"12/04/2024";"Crème dessert chocolat et lait DANETTE";"yaourt";"Crèmerie et Produits laitiers";"";1.65;0.947;0.515;0.076;0.211;0.124;0.0185;0.0034
"12/12/2022";"Bière aromatisée ESTRIBOS";"biere";"Produits du monde";"";3.35;1.34;0.0792;0.271;0.616;0.327;0.036;0.0068
"15/05/2022";"Purée Fraîche de Brocolis FLORETTE";"puree-fraiche-de-brocolis-florette";"Fruits et Légumes";"FRANCE";3.4;0.38;0.215;0.0001;0.0;0.119;0.014;0.0322
"30/04/2023";"Vin rouge de l'Union européenne Rougefeuille PREMIERS PRIX";"vin";"Boissons";"";2.5;1.9;0.451;0.0496;1.02;0.349;0.0235;0.0102
"05/05/2023";"Vin rouge  Pécharmant  PECH'FARGUEY";"vin";"Boissons";"";6.99;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"18/10/2024";"Café moulu  intense 100% Arabica intensité 7 L'OR";"cafe";"Epicerie sucrée";"";11.39;0.477;0.327;0.0136;0.0967;0.0301;0.0007;0.0084
"13/10/2022";"Vin Rouge A.O.P. Côtes Du Rhones Bio VIGNERONS ARDECHOIS";"vin";"Boissons";"";17.95;3.81;0.904;0.0994;2.04;0.699;0.0471;0.0205
"30/12/2024";"Fromage Leedammer Baars";"fromage";"Crèmerie et Produits laitiers";"";3.7;1.17;0.974;0.0543;0.0849;0.0511;0.0074;0.0014
"19/12/2022";"Vin Blanc Sud Ouest Gaillac Mauzac - Loin de l'Oeil - Sauvignon CHATEAU LES MERITZ";"vin";"Boissons";"";3.95;0.951;0.226;0.0248;0.509;0.175;0.0118;0.0051
"09/02/2024";"Nectarine SIMPL";"nectarine-simpl";"Fruits et Légumes";"origine UE et Hors U.E.";2.99;0.614;0.213;0.0001;0.0;0.298;0.0219;0.0806
"04/11/2023";"Café en Capsules Espresso Intensité 5 Compatibles Dolce Gusto NESCAFE DOLCE GUSTO";"cafe";"Epicerie sucrée";"";13.95;0.168;0.115;0.0048;0.0341;0.0106;0.0003;0.003
"19/05/2023";"Biscuits Galettes Fourrées Chocolat Au Lait Sans Huile De Palme ST MICHEL";"biscuits-galettes-fourrees-chocolat-au-lait-sans-huile-de-palme-st-michel";"Epicerie sucrée";"";2.05;1.89;1.61;0.0799;0.173;0.0266;0.0089;0.0
"26/12/2024";"Cidre bio Brut Généreux ECUSSON";"biere";"Boissons";"";3.89;1.01;0.0599;0.205;0.466;0.247;0.0272;0.0051
"21/05/2023";"Crème Semi-Épaisse Légère 18% Mat.Gr. BRIDELICE";"lait";"Crèmerie et Produits laitiers";"";2.99;0.575;0.406;0.0062;0.048;0.107;0.0081;0.0
"29/09/2022";"Café moulu Espresso Italiano Classico 100% arabica LAVAZZA";"cafe";"Epicerie sucrée";"";3.85;0.159;0.109;0.0045;0.0323;0.0101;0.0002;0.0028
"14/07/2024";"Poire vrac QTEE";"poire-vrac-qtee";"Fruits et Légumes";"FRANCE";3.79;0.387;0.069;0.0;0.0;0.272;0.014;0.0323
"14/06/2023";"Fromage de chèvre Le Chevrot sans sel ajouté SEVRE ET BELLE";"fromage";"Crèmerie et Produits laitiers";"";5.95;1.17;0.974;0.0543;0.0849;0.0511;0.0074;0.0014
"19/03/2024";"Viande Bovine: Pavé finement tranché CHARAL";"boeuf";"Viandes et Poissons";"FRANCE";6.1;6.72;6.56;0.0213;0.0521;0.074;0.0106;0.0082
"18/03/2022";"Biscuits goût fraise BN";"biscuits-gout-fraise-bn";"Epicerie sucrée";"";1.45;0.146;0.0647;0.0;0.0;0.0744;0.0037;0.0028
"26/01/2023";"Filets de maquereaux au vin blanc & aromates SAUPIQUET";"filets-de-maquereaux-au-vin-blanc-aromates-saupiquet";"Epicerie salée";"";2.15;0.223;0.053;0.0058;0.12;0.041;0.0028;0.0012
"12/04/2024";"Café soluble  espresso original  CARREFOUR EXTRA";"cafe";"Epicerie sucrée";"";2.69;0.0318;0.0218;0.0009;0.0065;0.002;0.0;0.0006
"03/01/2024";"Gâteau de riz  caramel LA FERMIERE";"gateau-de-riz-caramel-la-fermiere";"Crèmerie et Produits laitiers";"";3.39;0.806;0.644;0.0001;0.0152;0.139;0.0081;0.0
"01/03/2023";"Biscuits tablette chocolat lait SIMPL";"biscuits-tablette-chocolat-lait-simpl";"Epicerie sucrée";"";1.09;0.184;0.0998;0.0226;0.0361;0.0227;0.0027;0.0
"06/07/2023";"Bâtons à glacer super goûts BURMAR FLAX";"yaourt";"Surgelés";"";2.25;1.59;0.865;0.128;0.354;0.207;0.031;0.0057
"07/02/2023";"Camembert Au Lait Cru ISIGNY STE MERE";"fromage";"Crèmerie et Produits laitiers";"";3.55;1.47;1.22;0.0678;0.106;0.0639;0.0092;0.0017
"28/03/2024";"Vin rouge Irouleguy  COMTE DE LEISPARS";"vin";"Boissons";"";15.89;0.951;0.226;0.0248;0.509;0.175;0.0118;0.0051
"07/06/2022";"Pavés de bœuf à l'échalote CARREFOUR LE MARCHE";"boeuf";"Viandes et Poissons";"FRANCE";4.99;6.72;6.56;0.0213;0.0521;0.074;0.0106;0.0082
"18/03/2024";"Tablette de chocolat Éclat De Fèves De Cacao LINDT EXCELLENCE";"tablette-de-chocolat-eclat-de-feves-de-cacao-lindt-excellence";"Epicerie sucrée";"";2.29;0.123;0.0665;0.0151;0.0241;0.0152;0.0018;0.0
"25/07/2022";"California saumon enroulés d'oignons frits sauce épicée IZAKAYA";"california-saumon-enroules-d-oignons-frits-sauce-epicee-izakaya";"Viandes et Poissons";"FRANCE";7.99;0.421;0.101;0.0001;0.0;0.268;0.0191;0.0323
"20/03/2022";"Thon en tranche Albacore";"thon-en-tranche-albacore";"Viandes et Poissons";"ATLANTIQUE OCEAN INDIEN";2.42;1.49;1.08;0.0;0.14;0.256;0.0121;0.002
"18/03/2022";"Limonade artisanale TERRE DE BIERES";"soda";"Boissons";"";2.8;0.163;0.0298;0.0043;0.0456;0.069;0.012;0.0023
"27/10/2022";"Tablette de chocolat Noir Menthe LINDT EXCELLENCE";"tablette-de-chocolat-noir-menthe-lindt-excellence";"Epicerie sucrée";"";1.95;0.123;0.0665;0.0151;0.0241;0.0151;0.0018;0.0
"15/02/2024";"Bière Ambrée JENLAIN";"biere";"Boissons";"";3.25;1.01;0.06;0.205;0.466;0.248;0.0272;0.0051
"13/03/2024";"Vin Rouge A.O.P. Côtes Du Rhone Ventoux LA CAVE D'AUGUSTIN FLORENT";"vin";"Boissons";"";4.15;0.952;0.226;0.0248;0.51;0.175;0.0118;0.0051
"26/10/2023";"Crunch saumon IZAKAYA";"crunch-saumon-izakaya";"Viandes et Poissons";"FRANCE";7.99;0.834;0.624;0.0041;0.0703;0.128;0.0061;0.001
"09/03/2023";"Escalope de Dinde Milanaise Chapelure Tomate Origan LE GAULOIS";"escalope-de-dinde-milanaise-chapelure-tomate-origan-le-gaulois";"Viandes et Poissons";"";3.38;0.163;0.0577;0.0;0.0;0.0775;0.0065;0.021
"17/07/2024";"Café capsules Espresso Intense n°9 compatibles Nespresso CARTE NOIRE";"cafe";"Epicerie sucrée";"";15.45;0.21;0.144;0.006;0.0426;0.0133;0.0003;0.0037
"07/04/2022";"Yaourts au miel fleurs d'oranger LA FERMIERE";"yaourts-au-miel-fleurs-d-oranger-la-fermiere";"Crèmerie et Produits laitiers";"";1.99;0.19;0.0554;0.0;0.0;0.106;0.0059;0.0226
"09/03/2024";"Vin rouge Coteaux du Languedoc Saint-Saturnin DOMAINE DES MAZES";"vin";"Boissons";"";3.9;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"10/08/2022";"Vin Rosé Légère et Veloutée CUISSE DE BERGERE";"vin";"Boissons";"";3.25;0.952;0.226;0.0248;0.51;0.175;0.0118;0.0051
"28/04/2022";"Vin Rouge Bordeaux Médoc Cru Bourgeois CHATEAU MAREIL";"vin";"Boissons";"";9.95;1.44;0.342;0.0376;0.771;0.265;0.0178;0.0078
"13/09/2023";"Assortiment de chocolats Kinder mini KINDER HAPPY MOMENTS";"assortiment-de-chocolats-kinder-mini-kinder-happy-moments";"Epicerie sucrée";"";6.69;1.82;1.54;0.0769;0.167;0.0256;0.0085;0.0
"05/05/2024";"Sirop fraise CARREFOUR CLASSIC'";"soda";"Boissons";"";2.95;0.37;0.0677;0.0098;0.104;0.157;0.0272;0.0051
"23/11/2023";"Thé vert nature CARREFOUR BIO";"the";"Epicerie sucrée";"";2.29;0.0013;0.0007;0.0;0.0002;0.0001;0.0;0.0003
"04/08/2024";"Tomme Au Lait de Brebis 30% Mat.Gr. RISSOAN";"fromage";"Crèmerie et Produits laitiers";"";5.99;1.76;1.46;0.0814;0.127;0.0767;0.011;0.002
"23/09/2023";"Biscuits apéritif tomate basilic ZEZETTE LA BELLE EPOQUE";"biscuits-aperitif-tomate-basilic-zezette-la-belle-epoque";"Epicerie sucrée";"";3.09;0.0938;0.0333;0.0;0.0;0.0447;0.0037;0.0121
"31/07/2024";"Pizza Crousti Moelleuse Extrême au Thon Sauce Tomate MARIE";"pizza-crousti-moelleuse-extreme-au-thon-sauce-tomate-marie";"Surgelés";"";4.29;1.84;1.36;0.143;0.13;0.132;0.0213;0.0483
"23/04/2022";"Boisson Mojito Fraise Sans Alcool ANDROS";"boisson-mojito-fraise-sans-alcool-andros";"Fruits et Légumes";"";2.65;0.511;0.227;0.0;0.0;0.261;0.0131;0.01
"24/12/2022";"Biscuits gaufrettes fraise CARREFOUR EXTRA";"biscuits-gaufrettes-fraise-carrefour-extra";"Epicerie sucrée";"";1.65;0.0818;0.0363;0.0;0.0;0.0418;0.0021;0.0016
"18/02/2024";"Crevettes nordiques CARREFOUR EXTRA";"crevettes-nordiques-carrefour-extra";"Epicerie salée";"";4.15;1.83;1.61;0.0;0.0617;0.113;0.0081;0.0369
"12/12/2024";"Vin Rosé Languedoc-Roussillon AOP GARRUS";"vin";"Produits régionaux et locaux";"";11.65;3.81;0.904;0.0994;2.04;0.7;0.0471;0.0205
"07/03/2024";"Tomates cerises allongées Sweetberry";"tomates-cerises-allongees-sweetberry";"Fruits et Légumes";"FRANCE";3.0;0.611;0.224;0.0;0.23;0.12;0.0087;0.0282
"21/01/2024";"Vin Rosé Loire AOP DOMAINE DES 4 VENTS";"vin";"Boissons";"";22.9;6.34;1.51;0.166;3.4;1.17;0.0785;0.0341
"25/01/2023";"Yaourt aux Myrtilles Bio PASTORET";"yaourt-aux-myrtilles-bio-pastoret";"Crèmerie et Produits laitiers";"";2.49;0.124;0.0871;0.0;0.0;0.0332;0.0028;0.0013
"07/10/2022";"Terrine de poules au pommeau";"terrine-de-poules-au-pommeau";"Epicerie salée";"";4.35;0.0735;0.0165;0.0;0.0;0.0472;0.0039;0.0058
"20/07/2024";"Gazpacho Tomate Pastèque Menthe ALVALLE";"gazpacho-tomate-pasteque-menthe-alvalle";"Fruits et Légumes";"";3.49;0.973;0.342;0.0;0.0;0.494;0.0227;0.115
"04/08/2022";"Vin Rosé I.G.P. Méditerranée Bio LA FONTAINE SAINT ANDRE";"vin";"Boissons";"";13.35;3.81;0.903;0.0993;2.04;0.699;0.0471;0.0205
"08/11/2024";"Mini glaces assortiment CARREFOUR EXTRA";"yaourt";"Surgelés";"";2.85;0.485;0.264;0.0389;0.108;0.0632;0.0094;0.0017
"22/08/2022";"Vin Blanc Moelleux A.O.P. Jurançon CHATEAU ROQUEHORT";"vin";"Boissons";"";9.79;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"09/06/2024";"Filets de poulet halal CARREFOUR";"filets-de-poulet-halal-carrefour";"Viandes et Poissons";"";1.22;1.36;0.895;0.248;0.113;0.091;0.0121;0.002
"27/10/2022";"Café dosettes  Espresso Italiano Classico compatibles Senseo intensité 5  LAVAZZA";"cafe";"Epicerie sucrée";"";5.29;0.159;0.109;0.0045;0.0323;0.0101;0.0002;0.0028
"05/01/2024";"Tablette de chocolat au lait à la pointe de sel et aux amandes caramélisées COTE D'OR";"tablette-de-chocolat-au-lait-a-la-pointe-de-sel-et-aux-amandes-caramelisees-cote-d-or";"Epicerie sucrée";"";3.56;0.221;0.12;0.0272;0.0433;0.0273;0.0032;0.0
"07/07/2022";"Haut de cuisse poulet fermier jaune LR ST SEVER";"haut-de-cuisse-poulet-fermier-jaune-lr-st-sever";"Viandes et Poissons";"";3.24;2.26;1.48;0.411;0.187;0.151;0.0201;0.0034
"24/03/2024";"Oranges à dessert";"oranges-a-dessert";"Fruits et Légumes";"AFRIQUE DU SUD";3.49;1.02;0.297;0.0001;0.0;0.566;0.0315;0.121
"09/08/2024";"Viande Bovine: Hampe entière** ATELIER DE GUSTAVE";"boeuf";"Viandes et Poissons";"FRANCE";4.64;15.1;14.7;0.0479;0.117;0.166;0.0237;0.0185
"03/07/2024";"Biscuits chocolat noisette CARREFOUR CLASSIC'";"biscuits-chocolat-noisette-carrefour-classic";"Epicerie sucrée";"";1.79;1.89;1.6;0.0799;0.173;0.0266;0.0089;0.0
"23/04/2023";"Infusion Drainage LA TISANIERE";"the";"Epicerie sucrée";"";2.99;0.0019;0.001;0.0;0.0003;0.0001;0.0;0.0005
"17/01/2024";"Maté TARAGUI";"the";"Epicerie sucrée";"";5.19;0.0218;0.0112;0.0;0.0032;0.0016;0.0001;0.0058
"04/01/2024";"Vin Blanc A.O.P. Côtes-de-Duras SECRET DE BERTICOT";"vin";"Boissons";"";4.99;0.952;0.226;0.0248;0.51;0.175;0.0118;0.0051
"15/02/2024";"Glace vanille noix de macadamia HAAGEN-DAZS";"yaourt";"Surgelés";"";4.79;0.758;0.412;0.0608;0.169;0.0988;0.0148;0.0027
"06/12/2023";"Vin Rosé I.G.P. Méditerranée";"vin";"Boissons";"";2.79;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"25/11/2022";"Biscuits Le Petit St Michel Petit Beurre Sans Huile De Palme ST MICHEL";"biscuits-le-petit-st-michel-petit-beurre-sans-huile-de-palme-st-michel";"Epicerie sucrée";"";1.65;1.42;1.31;0.009;0.0223;0.0732;0.0073;0.0012
"24/11/2022";"Yaourt myrtille sauvage Bio INVITATION A LA FERME";"yaourt-myrtille-sauvage-bio-invitation-a-la-ferme";"Crèmerie et Produits laitiers";"";2.95;0.461;0.323;0.0;0.0;0.123;0.0103;0.005
"04/06/2022";"Myrtilles";"myrtilles";"Fruits et Légumes";"origine UE et Hors U.E.";2.29;0.115;0.0806;0.0;0.0;0.0308;0.0026;0.0012
"23/08/2024";"Crème caramel aux œufs frais BONNE MAMAN";"yaourt";"Crèmerie et Produits laitiers";"";2.19;0.757;0.412;0.0607;0.169;0.0987;0.0147;0.0027
"19/12/2022";"Bière Triple Blonde LA CHOULETTE";"biere";"Boissons";"";4.95;1.01;0.0599;0.205;0.466;0.248;0.0272;0.0051
"28/09/2024";"Terrine noix de St-Jacques";"terrine-noix-de-st-jacques";"Charcuterie et Traiteur";"";3.95;0.494;0.368;0.0;0.0451;0.0355;0.0059;0.0388
"28/01/2024";"Menu two SUSHI DAILY";"menu-two-sushi-daily";"Viandes et Poissons";"FRANCE";12.95;0.0874;0.0192;0.0;0.0;0.0451;0.0047;0.0184
"10/03/2023";"Plat cuisiné paëlla de la mer MAISON BRIAU";"plat-cuisine-paella-de-la-mer-maison-briau";"Viandes et Poissons";"FRANCE";9.39;0.455;0.29;0.0002;0.0305;0.117;0.0172;0.0
"30/03/2023";"Tablette de chocolat Lait LINDT PYRENEENS";"tablette-de-chocolat-lait-lindt-pyreneens";"Epicerie sucrée";"";2.99;0.184;0.0998;0.0227;0.0361;0.0227;0.0027;0.0
"22/03/2024";"Citrons PETIT PRIX";"citrons-petit-prix";"Fruits et Légumes";"ESPAGNE";1.49;0.382;0.097;0.0;0.0;0.203;0.0128;0.069
"01/01/2022";"Fromage de chèvre Cœur d''estvals BIGEAT";"fromage";"Crèmerie et Produits laitiers";"";5.0;1.29;1.07;0.0597;0.0933;0.0562;0.0081;0.0015
"14/11/2022";"Glace Cône Chocolat EXTREME";"yaourt";"Surgelés";"";2.99;0.538;0.293;0.0432;0.12;0.0701;0.0105;0.0019
"31/03/2024";"Fromage Gorgonzola Bio AOP L'ITALIE DU BIO";"fromage";"Bio et Ecologie";"";6.6;1.17;0.974;0.0543;0.0849;0.0511;0.0074;0.0014
"14/11/2024";"Biscuits mini framboise BN";"biscuits-mini-framboise-bn";"Epicerie sucrée";"";2.29;0.27;0.182;0.0;0.0;0.084;0.0023;0.0017
"26/09/2024";"Vin Rosé I.G.P. Côtes Catalanes ARNAUD DE VILLENEUVE";"vin";"Boissons";"";12.79;6.34;1.5;0.165;3.39;1.16;0.0784;0.0341
"15/05/2022";"Oignons doux des Cévennes AOP REFLETS DE FRANCE";"oignons-doux-des-cevennes-aop-reflets-de-france";"Fruits et Légumes";"FRANCE";4.09;0.16;0.0384;0.0;0.0;0.102;0.0073;0.0123
"08/08/2024";"Assortiment de Chocolats Pâques";"assortiment-de-chocolats-paques";"Epicerie sucrée";"";9.89;2.66;2.25;0.112;0.243;0.0373;0.0125;0.0
"25/11/2022";"Pavés de saumon CARREFOUR";"paves-de-saumon-carrefour";"Surgelés";"";10.25;2.56;1.91;0.0127;0.216;0.392;0.0187;0.0031
"19/02/2024";"Café dosettes petit déjeuner classique L'OR TASSIMO";"cafe";"Epicerie sucrée";"";7.25;0.127;0.0868;0.0036;0.0257;0.008;0.0002;0.0022
"11/03/2023";"Riz au lait  caramel TEURGOULE DE JANVILLE";"riz-au-lait-caramel-teurgoule-de-janville";"Crèmerie et Produits laitiers";"";0.97;0.173;0.122;0.0019;0.0144;0.0321;0.0024;0.0
"07/01/2022";"Menu one SUSHI DAILY";"menu-one-sushi-daily";"Viandes et Poissons";"FRANCE";10.75;0.0874;0.0192;0.0;0.0;0.0451;0.0047;0.0184
"11/10/2023";"Crevettes  panées au surimi MEI ASIA";"crevettes-panees-au-surimi-mei-asia";"Surgelés";"";4.45;6.1;5.37;0.0;0.206;0.378;0.027;0.123
"21/03/2024";"Fromage à raclette fumée, nature, chèvre LA POINTE PERCEE";"fromage";"Crèmerie et Produits laitiers";"";14.5;3.22;2.68;0.149;0.233;0.141;0.0202;0.0037
"25/05/2024";"Billes de chocolat au lait KITKAT";"billes-de-chocolat-au-lait-kitkat";"Epicerie sucrée";"";3.55;1.97;1.67;0.0833;0.181;0.0277;0.0093;0.0
"19/10/2022";"Fromage Morbier AOP";"fromage";"Crèmerie et Produits laitiers";"";3.0;0.938;0.779;0.0434;0.0679;0.0409;0.0059;0.0011
"27/03/2023";"Bonbons Chocolat Cacahuètes M&MS";"bonbons-chocolat-cacahuetes-m-ms";"Epicerie sucrée";"";0.99;0.0669;0.0324;0.0136;0.0104;0.0095;0.0009;0.0
"26/10/2023";"Biscuit complet au germe de blé GERBLE";"biscuit-complet-au-germe-de-ble-gerble";"Epicerie sucrée";"";1.39;0.258;0.14;0.0317;0.0505;0.0318;0.0037;0.0
"13/08/2023";"Moulage lapin chocolat au lait ESPRIT DE FETE";"moulage-lapin-chocolat-au-lait-esprit-de-fete";"Epicerie sucrée";"";3.29;1.18;1.0;0.05;0.108;0.0166;0.0056;0.0
"22/10/2022";"Bonbons Orange & Citron Vert TIC TAC";"bonbons-orange-citron-vert-tic-tac";"Epicerie sucrée";"";2.89;0.0803;0.0389;0.0164;0.0125;0.0114;0.0011;0.0
"25/04/2023";"Raisin noir Muscat vrac";"raisin-noir-muscat-vrac";"Fruits et Légumes";"FRANCE";5.49;0.509;0.17;0.0001;0.0;0.285;0.0219;0.0323
"02/05/2022";"Tablette de chocolat Noir 70% Caramel Beurre Sel LINDT EXCELLENCE";"tablette-de-chocolat-noir-70-caramel-beurre-sel-lindt-excellence";"Epicerie sucrée";"";2.29;0.791;0.729;0.005;0.0124;0.0407;0.004;0.0007
"15/11/2022";"Fromage Mimolette hollandaise";"fromage";"Crèmerie et Produits laitiers";"";2.5;1.29;1.07;0.0597;0.0934;0.0563;0.0081;0.0015
"26/01/2024";"Saumon Fumé Au Bois de Hetre 8 tranches";"saumon-fume-au-bois-de-hetre-8-tranches";"Viandes et Poissons";"";15.49;1.19;0.894;0.0059;0.101;0.183;0.0087;0.0015
"14/10/2023";"Sushis box IZAKAYA";"sushis-box-izakaya";"Viandes et Poissons";"FRANCE";17.99;1.28;0.792;0.0135;0.261;0.186;0.0201;0.0087
"16/08/2022";"Bière triple NINKASI";"biere";"Produits régionaux et locaux";"";6.09;1.19;0.0704;0.241;0.547;0.291;0.032;0.006
"24/04/2022";"Fromage Lot de 3 minis CAPRICE DES DIEUX";"fromage";"Crèmerie et Produits laitiers";"";2.75;0.88;0.73;0.0407;0.0637;0.0383;0.0055;0.001
"03/07/2023";"Prunes bio Reine-claude";"prunes-bio-reine-claude";"Fruits et Légumes";"FRANCE";4.49;0.517;0.32;0.0;0.0;0.149;0.008;0.0403
"11/09/2024";"Filets de poulet Halal";"filets-de-poulet-halal";"Viandes et Poissons";"BELGIQUE";10.19;4.56;3.0;0.83;0.378;0.305;0.0406;0.0068
"25/05/2023";"Fromage en Tranches";"fromage";"Crèmerie et Produits laitiers";"";1.15;1.17;0.974;0.0543;0.0849;0.0511;0.0074;0.0014
"28/10/2023";"Café dosettes Compatibles Malongo Espresso du Brésil MALONGO CAFE";"cafe";"Epicerie sucrée";"";5.05;0.0661;0.0453;0.0019;0.0134;0.0042;0.0001;0.0012
"02/09/2024";"Pilons de poulet halal";"pilons-de-poulet-halal";"Viandes et Poissons";"BELGIQUE";4.7;4.56;3.0;0.83;0.378;0.305;0.0406;0.0068
"08/05/2022";"Café dosettes Compatibles Dolce Gusto NEO  espresso intensité 5 NESCAFE DOLCE GUSTO NEO";"cafe";"Epicerie sucrée";"";4.35;0.0419;0.0288;0.0012;0.0085;0.0027;0.0001;0.0007
"22/08/2022";"Fromage Bethmale de vache";"fromage";"Crèmerie et Produits laitiers";"";1.0;1.16;0.966;0.0538;0.0842;0.0507;0.0073;0.0013
"29/04/2024";"Coulommiers Doux & Crémeux CŒUR DE LION";"fromage";"Crèmerie et Produits laitiers";"";2.75;2.05;1.7;0.0949;0.149;0.0894;0.0129;0.0024
"21/06/2022";"Carottes bio";"carottes-bio";"Fruits et Légumes";"FRANCE";2.19;0.396;0.0828;0.0001;0.0;0.262;0.0189;0.0323
"23/03/2023";"Yaourt à boire fraise DANONINO";"yaourt-a-boire-fraise-danonino";"Crèmerie et Produits laitiers";"";2.89;0.306;0.136;0.0;0.0;0.157;0.0079;0.006
"10/06/2024";"Plat cuisiné lentilles vertes Bio JARDIN BIO ETIC";"plat-cuisine-lentilles-vertes-bio-jardin-bio-etic";"Nutrition et Végétale";"";1.89;0.194;0.0469;0.0002;0.0429;0.0812;0.0223;0.0
"03/04/2024";"Bonbons bubblizz piquants LUTTI";"bonbons-bubblizz-piquants-lutti";"Epicerie sucrée";"";1.89;0.337;0.163;0.0686;0.0523;0.0478;0.0047;0.0
"11/10/2022";"Fromage aux truffes PAVE D'AFFINOIS";"fromage";"Crèmerie et Produits laitiers";"";5.95;0.879;0.73;0.0407;0.0636;0.0383;0.0055;0.001
"30/11/2023";"Fromage à raclette fumée SAPIN D'OR";"fromage";"Crèmerie et Produits laitiers";"";2.9;0.88;0.73;0.0407;0.0637;0.0383;0.0055;0.001
"07/05/2023";"Potiron en cubes CARREFOUR CLASSIC'";"potiron-en-cubes-carrefour-classic";"Surgelés";"";1.99;0.638;0.205;0.0001;0.0;0.325;0.0275;0.0806
