Date;product_family;title;price;total_kg_co2;total_kg_co2_farming;total_kg_co2_processing;total_kg_co2_packaging;total_kg_co2_transport;total_kg_co2_retail;total_kg_co2_consumption
19/02/2024;Viandes et Poissons;Couronne de crevettes sauce fines herbes DELPIERRE;5,79;2,644788283;2,326919623;1,66394E-05;0,089046924;0,163794342;0,011712595;0,053298159
19/07/2023;Crèmerie et Produits laitiers;Yaourt de brebis nature SOIGNON;2,89;0,184954941;0,044427702;3,01317E-05;0;0,117887367;0,008401674;0,014208067
04/06/2022;Produits du monde;Bière aromatisée ESTRIBOS;3,35;1,335074112;0,079190828;0,270576923;0,615488166;0,327071006;0,035977811;0,006769379
20/09/2024;Bio et Ecologie;Fromage crème à tartiner Bio KIRI;2,35;0,844185662;0,700939338;0,03906587;0,06109712;0,036805147;0,00529902;0,000979167
17/01/2023;Crèmerie et Produits laitiers;Fromage frais nature sucré 40% MG MALO;3,19;4,687141353;3,8918;0,21690401;0,339227318;0,20435188;0,029421554;0,005436591
24/04/2023;Fruits et Légumes;Champignons de Paris blancs  CARREFOUR;3,00;2,4700036;2,296;0,0001636;0;0,1192;0,0224;0,03224
06/03/2025;Boissons;Boisson pomme poire CARREFOUR CLASSIC';2,49;0,990638468;0,181127419;0,026104839;0,277112903;0,419685484;0,072892742;0,013715081
30/08/2024;Viandes et Poissons;Pilons de poulet blanc Halal;5,90;4,56043;3;0,83;0,378;0,305;0,0406;0,00683
22/02/2025;Crèmerie et Produits laitiers;Crème Fraîche Fleurette LE GALL;1,79;0,287625;0,203;0,0031;0,023975;0,0535;0,00405;0
02/07/2024;Viandes et Poissons;Bacon bœuf fumé supérieur crispy Halal   AFFIN'HAL;5,25;4,481808671;4,370999695;0,014227751;0,034722646;0,049337092;0,007035203;0,005486285
09/04/2022;Epicerie sucrée;Biscuit raisins GERBLE;2,09;0,331122831;0,179702196;0,040784298;0,064947965;0,040908915;0,004779457;0
27/03/2025;Epicerie sucrée;Barres chocolatées Cacahuètes Et Caramel SNICKERS;3,59;3,9449;3,3435;0,1665;0,361;0,0554;0,0185;0
17/11/2022;Boissons;Soda citron Bio GALVANINA;1,99;0,174995847;0,031996078;0,004611408;0,048951872;0,074137255;0,012876471;0,002422763
30/10/2022;Viandes et Poissons;Poulet fermier d'Auvergne Label Rouge CARREFOUR EXTRA;15,26;6,384602;4,2;1,162;0,5292;0,427;0,05684;0,009562
19/09/2023;Viandes et Poissons;Saumon fumé Ecosse LE SAUMON DE PIRIAC;14,85;1,111386;0,832;0,0055;0,0938;0,1706;0,00812;0,001366
04/04/2024;Fruits et Légumes;Jus De Pamplemousse Avec Pulpe CARREFOUR EXTRA;2,35;0,9255958;0,257;0,0000958;0;0,505;0,0255;0,138
25/10/2022;Epicerie sucrée;Café soluble Classique CARTE NOIRE;5,89;0,0635463;0,0436;0,00181;0,0129;0,00402;0,0000963;0,00112
07/08/2023;Surgelés;Glace à l'eau panachés YETI;3,89;2,200149164;1,196029851;0,176501493;0,490023881;0,286814925;0,04284806;0,007930955
23/05/2024;Epicerie sucrée;Tablette de chocolat noir corsé NESTLE DESSERT;2,59;0,2452527;0,1331;0,0302077;0,048105;0,0303;0,00354;0
23/01/2024;Grands formats;Café en grains  Secrets de Nature Congusta & Mundo Novo intensité 9  CARTE NOIRE;20,75;0,635463;0,436;0,0181;0,129;0,0402;0,000963;0,0112
04/12/2022;Boissons;Vin Rouge A.O.P. Côtes Du Rhône Bio NONTALCOUR;6,95;0,951130367;0,225668824;0,024816073;0,509066882;0,174687163;0,011770766;0,005120658
24/12/2023;Viandes et Poissons;Spicy Roll saumon SUSHI DAILY;8,50;0,115061437;0,025232969;5,79068E-05;0;0,059406989;0,006180727;0,024182845
18/08/2023;Nutrition et Végétale;Mousse au chocolat protéinée HIPRO;2,99;1,57796;1,3374;0,0666;0,1444;0,02216;0,0074;0
13/10/2022;Epicerie salée;Riz long grain BEN'S ORIGINAL;3,35;2,01458575;1,61;0,00013575;0,0381;0,346;0,02035;0
19/09/2024;Boissons;Vin Rouge A.O.P. languedoc Roussilon Bio LE BIEN PAR LE BON;7,99;0,9517703;0,225820657;0,02483277;0,50940939;0,174804695;0,011778685;0,005124103
29/06/2022;Fruits et Légumes;Carottes couleur mix;2,55;0,3960665;0,0828;0,0000665;0;0,262;0,0189;0,0323
16/02/2025;Epicerie salée;Moules à l'escabèche BIXENTE IBARRA;2,15;0,346302801;0,128688029;1,50136E-05;0,079942563;0,06245919;0,010529021;0,064668984
16/01/2022;Surgelés;Thon albacore CARREFOUR EXTRA;5,05;1,2458575;0,9025;0;0,11725;0,21425;0,01015;0,0017075
13/10/2023;Viandes et Poissons;Hauts de cuisses poulet jaune LA NOUVELLE AGRICULTURE;2,16;2,280215;1,5;0,415;0,189;0,1525;0,0203;0,003415
01/03/2024;Epicerie sucrée;Café capsules  Compatibles Nespresso Decaffeinato intensité 4  CARREFOUR SELECTION;4,25;0,066080689;0,045338879;0,001882187;0,013414485;0,004180328;0,000100141;0,001164668
05/02/2022;Boissons;Vin Blanc de France Sauvignon LA FRANCETTE;2,49;0,9514725;0,22575;0,024825;0,50925;0,17475;0,011775;0,0051225
16/02/2025;Surgelés;Potiron en cubes CARREFOUR CLASSIC';1,99;0,638233;0,205;0,000133;0;0,325;0,0275;0,0806
19/10/2023;Boissons;Vin Blanc IGP Côtes de Gascogne FLORENBELLE HVE;4,75;0,951973539;0,225868878;0,024838073;0,509518167;0,174842022;0,011781201;0,005125197
22/07/2023;Epicerie salée;Vinaigrette aux tomates séchées CARREFOUR EXTRA;4,45;0,469463744;0,166593592;0;0;0,223625632;0,01876054;0,06048398
06/03/2023;Viandes et Poissons;Truite Fumée des Pyrénées PECHERIES BASQUES;5,69;0,070857599;0,021598482;2,57982E-06;0;0,037677351;0,001907866;0,00967132
03/04/2023;Produits régionaux et locaux;Bonbons Bergamote de Nancy;5,89;0,29738;0,1442;0,0606;0,0462;0,0422;0,00418;0
17/02/2024;Boissons;Vin Rosé Languedoc-Roussillon ROSE D’ADIMANT;8,59;0,951749493;0,225815721;0,024832227;0,509398253;0,174800873;0,011778428;0,005123991
07/09/2022;Viandes et Poissons;Cuisse de poulet;4,99;6,392288118;4,20505618;1,163398876;0,529837079;0,427514045;0,056908427;0,009573511
23/12/2022;Fruits et Légumes;Pêche SIMPL;2,99;0,5905215;0,18;0,0000215;0;0,314;0,0159;0,0806
12/03/2023;Crèmerie et Produits laitiers;Mozzarella CARREFOUR CLASSIC';2,79;2,198475;1,825425;0,1017375;0,1591125;0,09585;0,0138;0,00255
24/06/2024;Epicerie sucrée;Biscuits Tartelettes Framboise Sans Huile De Palme BONNE MAMAN;1,45;0,208331221;0,140409683;2,40317E-06;0;0,064804469;0,001768622;0,001346043
02/05/2022;Crèmerie et Produits laitiers;Crème dessert au caramel SACRE WILLY;3,69;0,4736825;0,2575;0,038;0,1055;0,06175;0,009225;0,0017075
21/08/2023;Crèmerie et Produits laitiers;Yaourt à boire vanille Madagascar MICHEL ET AUGUSTIN;2,85;0,947365;0,515;0,076;0,211;0,1235;0,01845;0,003415
31/12/2023;Crèmerie et Produits laitiers;Yaourt vanille bifidus ACTIVIA;5,45;3,796425919;2,063786765;0,304558824;0,845551471;0,494908088;0,073935662;0,01368511
16/10/2024;Crèmerie et Produits laitiers;Fromage Brique du Forez au lait pasteurisé de vache;3,35;1,17252;0,97356;0,05426;0,08486;0,05112;0,00736;0,00136
21/01/2023;Crèmerie et Produits laitiers;Crème dessert Frais et Fondant vanille LA LAITIERE;2,15;0,872306103;0,474197002;0,069978587;0,194282655;0,113715203;0,016988223;0,003144433
19/04/2024;Epicerie salée;Lentilles corail CARREFOUR CLASSIC';1,75;0,1917465;0,04205;0,0000965;0;0,099;0,0103;0,0403
11/12/2024;Epicerie salée;Plat Individuel Riz Forestière WILLIAM SAURIN;3,75;0,604375725;0,483;0,000040725;0,01143;0,1038;0,006105;0
04/06/2022;Epicerie salée;Huile vierge de pépins de courge bio CAUVIN;8,79;0,228039756;0,07325;0;0;0,116128049;0,009861951;0,028799756
17/12/2024;Epicerie sucrée;Biscuits petit beurre nappés au chocolat blanc Petit Ecolier LU;1,65;1,1869995;1,09275;0,00753;0,0186;0,06105;0,006045;0,0010245
30/03/2025;Epicerie salée;Riz de Camargue semi complet Bio MAS DU BIO;3,19;1,007292875;0,805;6,7875E-05;0,01905;0,173;0,010175;0
14/10/2022;Fruits et Légumes;Boisson Citrons Pressés Avec Pulpe CARREFOUR EXTRA;1,99;0,687581738;0,174687783;8,62633E-05;0;0,36558371;0,022961538;0,124262443
22/03/2022;Epicerie sucrée;Biscuits Galletti au Lait Frais MULINO BIANCO;3,75;0,402836134;0,284313725;0,004341737;0,033578431;0,074929972;0,005672269;0
17/02/2023;Epicerie salée;Bloc de foie gras de canard Sud-Ouest IGP Périgord ESPINET;12,29;1,61218;1,21;0,208;0,0944;0,0718;0,01014;0,01784
14/09/2022;Boissons;Vin blanc Bourgogne Mercurey  Chardonnay CHATEAU DE SANTENAY;13,95;0,9514725;0,22575;0,024825;0,50925;0,17475;0,011775;0,0051225
23/03/2025;Epicerie salée;Purée  en flocons  crème & noix Muscade MOUSLINE;1,99;0,801847209;0,598364349;0;0,073285015;0,057692458;0,009550441;0,062954946
28/01/2025;Epicerie salée;Pâté  de canard d’Amiens CONSERVERIE ST CHRISTOPHE;10,35;2,176632272;1,633642056;0,28082442;0,127451083;0,096938429;0,01369019;0,024086094
14/09/2024;Crèmerie et Produits laitiers;Yaourt nature DANONE;0,99;0,947365;0,515;0,076;0,211;0,1235;0,01845;0,003415
12/02/2025;Boissons;Bière Blonde 1664;4,95;2,688628427;0,159477823;0,544899194;1,239495968;0,658669355;0,072453629;0,01363246
01/03/2023;Epicerie sucrée;Café moulu  Classique 100% arabica intensité 7  CARTE NOIRE;4,15;0,15886575;0,109;0,004525;0,03225;0,01005;0,00024075;0,0028
10/09/2024;Viandes et Poissons;Viande Bovine: steaks* à griller SIMPL;0,92;6,675760725;6,510708117;0,021192573;0,051720207;0,073488774;0,010479102;0,008171952
19/06/2024;Boissons;Bière de garde triple CH'TI;4,99;1,1221502;0,066561102;0,22742404;0,517327212;0,27490818;0,0302399;0,005689766
10/05/2024;Boissons;Vin Blanc A.O.P. Touraine Sauvignon LA CAVE D'AUGUSTIN FLORENT;4,99;0,951949429;0,225863158;0,024837444;0,509505263;0,174837594;0,011780902;0,005125068
05/02/2025;Crèmerie et Produits laitiers;Yaourt À Boire Fontaine Pêche Abricot YOGOURMAND;4,99;2,175082559;0,519978979;0,000161838;0,984513514;0,512486486;0,037162763;0,120778979
28/07/2022;Crèmerie et Produits laitiers;Fromage Reblochon fermier AOP POCHAT;7,45;1,407099549;1,168334729;0,065115496;0,101837468;0,061347294;0,008832474;0,001632088
15/02/2022;Viandes et Poissons;Encornet en anneaux saumurés décongelés;3,87;0,622949156;0,421455484;5,39303E-05;0;0,148807742;0,012384;0,040248
07/05/2024;Crèmerie et Produits laitiers;Fromage Râpé pour Cuisine;3,65;2,9313;2,4339;0,13565;0,21215;0,1278;0,0184;0,0034
04/02/2024;Epicerie sucrée;Biscuits apéritifs  sablés oignons & noix LES GAUDELICES;3,55;0,147168202;0,079868999;0,018126662;0,028866253;0,018182049;0,002124239;0
03/11/2024;Crèmerie et Produits laitiers;Fromage à raclette au lait cru;5,00;2,051294612;1,703219034;0,094926522;0,148460462;0,08943317;0,012876137;0,002379286
19/12/2023;Viandes et Poissons;Poulet rôti saveur barbecue;8,79;4,102986663;2,699078813;0,746745138;0,34008393;0,274406346;0,036527533;0,006144903
09/02/2024;Epicerie salée;Galettes blé, carottes, potimarron et pavot Bio CEREAL BIO;3,49;0,2452527;0,1331;0,0302077;0,048105;0,0303;0,00354;0
24/07/2023;Epicerie salée;Terrine  de foie de volaille Bio CARREFOUR BIO;2,99;0,069033358;0,015139013;3,47423E-05;0;0,035642384;0,003708248;0,01450897
14/10/2023;Boissons;Bière IPA LA CHARNUE;1,60;0,444381031;0,026358763;0,090061856;0,204865979;0,108865979;0,011975258;0,002253196
03/08/2023;Viandes et Poissons;Box thon mayonaise IZAKAYA;7,20;0,971849837;0,704008667;0;0,091462622;0,167128927;0,00791766;0,001331961
03/09/2023;Epicerie sucrée;Bonbons fruits CARAMBAR;2,49;0,475884447;0,230757069;0,096975578;0,073931877;0,067530848;0,006689075;0
27/09/2024;Boissons;Vin Rouge A.O.P. Bordeaux LA PETITE CHAPELLE DE BORDEAUX;4,99;0,951949429;0,225863158;0,024837444;0,509505263;0,174837594;0,011780902;0,005125068
15/09/2022;Crèmerie et Produits laitiers;Beurre de Bretagne Demi-sel LE GALL;2,39;1,582666;1,457;0,01004;0,0248;0,0814;0,00806;0,001366
17/12/2022;Epicerie sucrée;Tablette de chocolat au lait FAVARGER;3,65;0,12262635;0,06655;0,01510385;0,0240525;0,01515;0,00177;0
27/03/2024;Crèmerie et Produits laitiers;Fromage AOP Cumin MUNSTER ERMITAGE;2,09;0,814683112;0,676442952;0,037700598;0,058961902;0,035518883;0,00511383;0,000944947
26/07/2023;Epicerie salée;Thon entier Albacore au naturel CARREFOUR CLASSIC';2,25;0,697742222;0,505444928;0;0,065665837;0,119990666;0,005684505;0,000956285
18/05/2022;Crèmerie et Produits laitiers;Fromage Brie de Meaux AOP REFLETS DE FRANCE;3,72;1,463682685;1,21531651;0,06773396;0,105932617;0,063814228;0,009187651;0,001697718
15/09/2022;Epicerie sucrée;Biscuits sablés pur beurre BISCUITSERIE L'ABBAYE;6,75;2,492532781;2,294622025;0,015811946;0,039057396;0,128196454;0,012693654;0,002151307
04/05/2024;Epicerie salée;Riz pour paella PLAZA DEL SOL;3,39;2,01458575;1,61;0,00013575;0,0381;0,346;0,02035;0
18/01/2023;Epicerie sucrée;Biscuits tartinettes chocolat noisette Bio JARDIN BIO ETIC;3,65;1,088762571;0,922780718;0,045952741;0,09963327;0,015289981;0,00510586;0
02/02/2025;Epicerie salée;Sauce crudités de vin & moutarde à l'ancienne TETE NOIRE;2,50;0,45699928;0,108429395;0,011923631;0,244596542;0,083933718;0,00565562;0,002460375
26/02/2023;Epicerie sucrée;Café capsules Ristretto Puissant n°12 compatibles Nespresso CARTE NOIRE;8,25;0,104851395;0,07194;0,0029865;0,021285;0,006633;0,000158895;0,001848
28/05/2024;Epicerie sucrée;Café capsules Décaféiné n°5 compatibles Nespresso CARTE NOIRE;8,25;0,108654295;0,074549223;0,003094819;0,022056995;0,006873575;0,000164658;0,001915026
28/06/2022;Boissons;Vin Rouge Sans Alcool Cabernet-Syrah JP. CHENET SO FREE;5,95;0,951872446;0,225844893;0,024835435;0,509464061;0,174823455;0,01177995;0,005124653
15/07/2022;Epicerie sucrée;Thé noir TETLEY;4,89;0,0087174;0,00448;0;0,001278;0,000626;0,0000334;0,0023
14/08/2022;Boissons;Vin Rouge Merlot GRAND SUD;4,35;1,26863;0,301;0,0331;0,679;0,233;0,0157;0,00683
06/01/2023;Fruits et Légumes;Clémentines Bio;3,99;1,301912;0,583;0,000112;0;0,474;0,0298;0,215
05/10/2022;Epicerie sucrée;Infusion chaï curcuma Bio JARDIN BIO ETIC;3,99;0,00130761;0,000672;0;0,0001917;0,0000939;0,00000501;0,000345
30/01/2024;Boissons;Vin Blanc AOP Coteaux D'Aix en Provence DOMAINE DES OULLIERES;6,45;0,9514725;0,22575;0,024825;0,50925;0,17475;0,011775;0,0051225
26/10/2023;Boissons;Vin Blanc Alsace Pinot Gris JEAN GEILER;7,49;0,951155025;0,225674675;0,024816717;0,50908008;0,174691692;0,011771071;0,005120791
26/03/2024;Boissons;Soda Indian Tonic SCHWEPPES;2,00;0,741849624;0,135639098;0,019548872;0,207518797;0,314285714;0,054586466;0,010270677
18/07/2024;Crèmerie et Produits laitiers;Gorgonzola  AOP VIVALDI;4,09;1,17252;0,97356;0,05426;0,08486;0,05112;0,00736;0,00136
11/01/2023;Fruits et Légumes;Jus De Pomme Pressées 100% Pur Jus Sans Sucres Ajoutés ANDROS;2,79;0,4081949;0,0919;0,0000949;0;0,262;0,0219;0,0323
14/09/2023;Epicerie sucrée;Infusion Cynorrhodon, Hibiscus LES 2 MARMOTTES;5,75;0,003835709;0,001971227;0;0,000562328;0,000275444;1,46962E-05;0,001012014
24/04/2024;Crèmerie et Produits laitiers;Mimolette vieille REFLETS DE FRANCE;3,45;1,17252;0,97356;0,05426;0,08486;0,05112;0,00736;0,00136
01/11/2024;Epicerie sucrée;Tablette de chocolat blanc noisettes NESTLE LES RECETTES DE L'ATELIER;3,49;0,183913176;0,0998107;0,02265253;0,036073582;0,022721745;0,00265462;0
28/02/2022;Crèmerie et Produits laitiers;Fromage de chèvre Picodon AOP REFLETS DE FRANCE;3,55;0,703591278;0,584201826;0,032559669;0,050921738;0,030675456;0,004416498;0,000816092
08/04/2022;Epicerie sucrée;Infusion circulation vigne rouge Bio JARDIN BIO ETIC;3,45;0,00145529;0,000747895;0;0,00021335;0,000104505;5,57583E-06;0,000383964
21/05/2023;Crèmerie et Produits laitiers;Boisson Cappuccino saveur noisette CARREFOUR SENSATION;1,29;1,2028;1,0775;0,049;0;0,07025;0,00605;0
18/06/2024;Crèmerie et Produits laitiers;Fromage Mozzarella Di Latte Di Bufala GALBANI;3,09;0,732825;0,608475;0,0339125;0,0530375;0,03195;0,0046;0,00085
01/08/2024;Produits régionaux et locaux;Bière Psychotic Pale PARISIS;2,50;0,444271108;0,026352243;0,090039578;0,204815303;0,10883905;0,011972296;0,002252639
30/01/2023;Epicerie sucrée;Escargot au chocolat noir LANVIN;8,99;1,293858117;1,096609449;0,054609084;0,118401678;0,01817023;0,006067676;0
10/06/2022;Epicerie salée;Haricots blancs  à la tomate Bio CARREFOUR BIO;2,25;0,165795053;0,058833922;0;0;0,078975265;0,006625442;0,021360424
08/07/2022;Boissons;Vin Rosé Syrah 6° LOW MATTER WHAT* SYRAH 6°;5,95;0,951872446;0,225844893;0,024835435;0,509464061;0,174823455;0,01177995;0,005124653
21/04/2022;Fruits et Légumes;Prunes jaunes;0,99;0,51726075;0,32;0,00001075;0;0,149;0,00795;0,0403
10/08/2023;Viandes et Poissons;Filets de poulet blanc CARREFOUR CLASSIC';3,14;2,276589857;1,497615262;0,414340223;0,188699523;0,152257552;0,020267727;0,003409571
05/06/2023;Epicerie sucrée;Café en grains  d'Ethiopie Moka Sidamo intensité 7  CAFE SATI;10,49;0,3177315;0,218;0,00905;0,0645;0,0201;0,0004815;0,0056
24/03/2024;Epicerie sucrée;Barres chocolatées  crème au lait et miel amandes  BALISTO;3,55;2,189897576;1,856047694;0,092427678;0,200398749;0,030753714;0,010269742;0
30/10/2024;Crèmerie et Produits laitiers;Beaufort AOP VERDANNET FROMAGER;2,45;1,751630488;1,454403659;0,081059146;0,126772561;0,076368293;0,010995122;0,002031707
30/08/2022;Produits du monde;Bière au spiritueux Mexicain, Jus de Citron Vert et Sucre de Canne CORONA SUNSET;10,95;2,667265552;0,158210669;0,54056962;1,229647378;0,653435805;0,071877939;0,013524141
12/09/2022;Produits régionaux et locaux;Café en grains Corsia CAFE LAUNAY;10,20;0,635463;0,436;0,0181;0,129;0,0402;0,000963;0,0112
25/10/2023;Crèmerie et Produits laitiers;Fromage cœur Neufchâtel au lait cru AOP ALLEAUME;2,99;1,17252;0,97356;0,05426;0,08486;0,05112;0,00736;0,00136
06/03/2023;Viandes et Poissons;Viande bovine : côte de bœuf à griller;20,57;25,20335201;24,58022018;0,080009442;0,19526203;0,277446048;0,039562307;0,030852001
21/01/2024;Crèmerie et Produits laitiers;Dessert Ile Gourmande YOPLAIT;2,85;0,697643617;0,492382979;0,007519149;0,058152128;0,129765957;0,009823404;0
31/05/2022;Viandes et Poissons;Filet de Lapin LOEUL ET PIRIOT;4,70;1,15658;0,75;0,208;0,0944;0,0762;0,01014;0,01784
13/06/2023;Epicerie sucrée;Café Soluble Espresso Original NESCAFE;5,85;0,060367953;0,041419292;0,001719471;0,012254791;0,003818935;9,14834E-05;0,001063982
06/10/2022;Crèmerie et Produits laitiers;Comté AOP ENTREMONT;3,25;1,17252;0,97356;0,05426;0,08486;0,05112;0,00736;0,00136
10/12/2022;Produits régionaux et locaux;Bière IPA PARISIS;2,79;0,444759018;0,026381183;0,090138462;0,205040237;0,10895858;0,011985444;0,002255112
03/11/2024;Epicerie sucrée;Café en grains Bio MALONGO;19,29;0,635463;0,436;0,0181;0,129;0,0402;0,000963;0,0112
06/06/2023;Boissons;Sirop Grenadine TEISSEIRE;5,39;0,640734627;0,117151325;0,016884337;0,179233735;0,271448193;0,047146265;0,008870771
25/10/2022;Fruits et Légumes;Oranges sanguines Tarocco CARREFOUR;3,05;1,018194872;0,297487685;0,000125906;0;0,567931034;0,031551724;0,121098522
15/10/2023;Bio et Ecologie;Bière Blanche Bio BRASSERIE DU COMTE;2,59;0,444434102;0,026361911;0,090072611;0,204890446;0,108878981;0,011976688;0,002253465
18/01/2022;Crèmerie et Produits laitiers;Yaourt à la vanille CIMELAIT;3,15;0,57525;0,406;0,0062;0,04795;0,107;0,0081;0
01/03/2023;Epicerie sucrée;Sablés LA MERE POULARD;8,90;0,306565875;0,166375;0,037759625;0,06013125;0,037875;0,004425;0
06/10/2023;Viandes et Poissons;Huîtres creuses de Cancale N°3 FILIERE QUALITE CARREFOUR;15,99;10,64980171;3,957525;0,000461711;2,4584625;1,92079875;0,3237975;1,98875625
21/10/2023;Boissons;Bière de Spécialité LICORNE;4,75;1,332998438;0,079067708;0,27015625;0,61453125;0,3265625;0,035921875;0,006758854
20/05/2024;Boissons;Vin Rosé Sans Alcool Provençale Bio LE PETIT BERET;4,95;0,9514725;0,22575;0,024825;0,50925;0,17475;0,011775;0,0051225
31/07/2022;Boissons;Vin Rouge I.G.P. Pays d'Oc Cabernet Sauvignon ROCHE MAZET;12,15;3,80589;0,903;0,0993;2,037;0,699;0,0471;0,02049
12/07/2024;Epicerie sucrée;Café en grains  Colombia intensité 7  STARBUCKS;11,09;0,28600993;0,19623539;0,008146469;0,058060471;0,018093263;0,000433428;0,005040909
22/04/2022;Boissons;Bière Blonde 1664;10,75;5,343384686;0,316946494;1,082933579;2,463376384;1,30904059;0,143994465;0,027093173
10/01/2022;Epicerie sucrée;Infusion ligne et equilibre ELEPHANT;3,39;0,00130761;0,000672;0;0,0001917;0,0000939;0,00000501;0,000345
29/09/2022;Surgelés;Pizza jambon/fromages Crousti Moelleuse MARIE;7,49;7,036999038;5,842920192;0,325646955;0,509295994;0,306801923;0,044171795;0,008162179
09/01/2023;Epicerie sucrée;Pâtes de fruits d'Auvergne panorama MOINET VICHY SANTE;3,65;0,435513864;0,165449066;0,217591923;0,01223267;0,034321881;0,005918324;0
30/03/2022;Crèmerie et Produits laitiers;Yaourt brassé vanille citron coco amande PERLE DE LAIT YOPLAIT;3,75;0,7635958;0,194;0,0000958;0;0,406;0,0255;0,138
09/08/2022;Boissons;Vin rouge  vin de Savoie Montueux Mondeuse;5,90;0,951069504;0,225654384;0,024814485;0,509034307;0,174675985;0,011770013;0,00512033
20/08/2023;Crèmerie et Produits laitiers;Fromage de Chèvre Cendré  VERNEUIL;5,65;1,46565;1,21695;0,067825;0,106075;0,0639;0,0092;0,0017
13/12/2022;Epicerie salée;Riz Basmati Bio TAUREAU AILE;3,75;0,255889457;0,056116548;0,000128781;0;0,132117438;0,013745552;0,053781139
30/06/2024;Produits régionaux et locaux;Café moulu Heure Exquise CAFE SATI;8,35;0,3177315;0,218;0,00905;0,0645;0,0201;0,0004815;0,0056
13/05/2023;Epicerie salée;Pulpe de tomates en dés LE CABANON;1,19;0,249820134;0,088651007;0;0;0,119;0,009983221;0,032185906
29/06/2022;Crèmerie et Produits laitiers;Beurre Demi-sel de Baratte LE VIEUX BOURG;4,39;1,9783325;1,82125;0,01255;0,031;0,10175;0,010075;0,0017075
08/01/2023;Epicerie sucrée;Tablette de chocolat Lait Amandes FERRERO ROCHER;2,09;0,110374277;0,059900732;0,013594766;0,021649322;0,013636305;0,001593152;0
06/02/2023;Bio et Ecologie;Viande bovine: entrecôte*** à griller CARREFOUR BIO;10,00;7,0022925;6,829166667;0,022229167;0,05425;0,077083333;0,010991667;0,008571667
31/01/2024;Viandes et Poissons;Maxi box saumon IZAKAYA;14,50;1,694898717;1,268826252;0,008387674;0,14304796;0,260170383;0,012383256;0,002083193
24/06/2024;Viandes et Poissons;Roll wakame cali SUSHI DAILY;8,50;0,08436052;0,018500259;4,2456E-05;0;0,043555901;0,004531573;0,017730331
31/12/2022;Viandes et Poissons;Filet de poulet cuisson express LE GAULOIS;1,61;1,453919267;0,956435644;0,264613861;0,120510891;0,097237624;0,012943762;0,002177485
13/05/2024;Bio et Ecologie;Salade  Mâche Roquette Bio CARREFOUR BIO;2,30;0,0868145;0,0181;0,0000545;0;0,0397;0,00746;0,0215
27/01/2023;Boissons;Vin rouge  Touraine Côt  DOMAINE CHARBONNIER;5,49;0,9514725;0,22575;0,024825;0,50925;0,17475;0,011775;0,0051225
17/06/2023;Epicerie salée;Foie gras de canard entier CARREFOUR ORIGINAL;12,75;1,0076125;0,75625;0,13;0,059;0,044875;0,0063375;0,01115
17/03/2024;Epicerie sucrée;Thé vert équitable duo citron jaune et citron vert bio JARDIN BIOLOGIQUE;2,79;0,001539338;0,000791089;0;0,000225672;0,000110541;5,89785E-06;0,000406139
07/02/2022;Surgelés;Glace Mini Bâtonnet Double Gold Caramel Billionaire MAGNUM;4,69;0,534352598;0,290481058;0,042867108;0,119012628;0,06965905;0,010406554;0,0019262
10/03/2022;Surgelés;Burger de bœuf  épicé 20% MG Halal ORIENTAL VIANDES;7,89;23,33604554;22,75908131;0,074081573;0,180795143;0,25689018;0,036631151;0,028566188
19/04/2024;Viandes et Poissons;Poulet fermier jaune d'Ardèche rôti;11,49;6,840645;4,5;1,245;0,567;0,4575;0,0609;0,010245
17/09/2022;Boissons;Bière Sans Alcool Agrumes & Citron Vert 0,0% ESTRIBOS;2,59;1,331605992;0,078985115;0,269874046;0,613889313;0,326221374;0,035884351;0,006751794
08/06/2024;Epicerie sucrée;Tablette de chocolat au lait aux éclats de noisette MILKA;2,05;0,153282938;0,0831875;0,018879813;0,030065625;0,0189375;0,0022125;0
20/05/2022;Boissons;Boisson aux fruits saveur Pomme Cassis Framboise OASIS;2,58;0,98666;0,1804;0,026;0,276;0,418;0,0726;0,01366
11/01/2025;Boissons;Sirop Pomme Verte Vanille MOULIN DE VALDONNE;2,90;0,345569324;0,063183575;0,00910628;0,096666667;0,146400966;0,025427536;0,0047843
18/06/2023;Boissons;Vin Blanc de France Bio TROUBLE;7,92;0,9514725;0,22575;0,024825;0,50925;0,17475;0,011775;0,0051225
18/12/2022;Boissons;Vin Rouge AOP Terrasses du Larzac GERARD BERTRAND;8,99;0,951207982;0,225687239;0,024818098;0,509108424;0,174701418;0,011771726;0,005121076
08/09/2023;Epicerie sucrée;Cookies au Chocolat RAMDAM SOCIAL;3,49;1,42008262;1,203591026;0,059936565;0,129952553;0,019942857;0,006659618;0
25/03/2024;Viandes et Poissons;Nuggets de poulet MAITRE COQ;7,49;4,56043;3;0,83;0,378;0,305;0,0406;0,00683
02/01/2022;Boissons;Bière Sans Alcool Aromatisée au jus de Mûre et notes de Myrtille 0,0% TOURTEL TWIST;5,09;2,226098279;0,132042532;0,451159091;1,026262987;0,545357143;0,059989286;0,01128724
28/05/2022;Crèmerie et Produits laitiers;Fromage de Chèvre Sainte Maure  SOIGNON;3,09;1,17252;0,97356;0,05426;0,08486;0,05112;0,00736;0,00136
09/07/2022;Epicerie sucrée;Infusion bio Marchand de sable CLIPPER;2,69;0,001307561;0,000671975;0;0,000191693;9,38965E-05;5,00981E-06;0,000344987
